	DRUG	CTRL	EC50	PARENT_ID	DATE
1870	CDV	18.09	6.637	617	2022-06-13 00:00:00
1871	FOS	116.1	64.06	617	2022-06-13 00:00:00
1872	ACV	1.471	15.21	472	2019-06-07 00:00:00
1873	PCV	3.683	18.40	472	2019-06-07 00:00:00
1874	CDV	13.21	33.46	472	2019-06-07 00:00:00
1875	FOS	123.9	199.0	472	2019-06-07 00:00:00
1876	ACV	1.672	16.03	281	2025-07-30 16:15:48
1877	PCV	5.847	14.75	281	2025-07-30 16:15:48
1878	CDV	13.38	40.12	281	2025-07-30 16:15:48
1879	FOS	154.5	66.49	281	2025-07-30 16:15:48
1880	ACV	3.796	>40.0	40	2011-07-25 00:00:00
1881	PCV	7.679	>160.0	40	2011-07-25 00:00:00
1882	CDV	14.61	3.334	40	2011-07-25 00:00:00
1883	FOS	227.9	82.2	40	2011-07-25 00:00:00
1884	ACV	1.172	3.251	706	2023-10-09 00:00:00
1885	CDV	16.61	7.915	706	2023-10-09 00:00:00
1886	FOS	79.12	250.6	706	2023-10-09 00:00:00
1887	ACV	0.9921	32.99	108	2012-11-02 00:00:00
1888	PCV	1.912	>160.0	108	2012-11-02 00:00:00
1889	CDV	12.5	5.332	108	2012-11-02 00:00:00
1890	FOS	155.1	69.24	108	2012-11-02 00:00:00
1891	ACV	1.108	1.074	784	2019-06-10 00:00:00
1892	PCV	2.432	3.705	784	2019-06-10 00:00:00
1893	CDV	9.508	9.250	784	2019-06-10 00:00:00
1894	FOS	101.0	91.94	784	2019-06-10 00:00:00
1895	ACV	0.9060	>40.0	176	2014-03-28 00:00:00
1896	PCV	3.996	78.52	176	2014-03-28 00:00:00
1897	CDV	10.51	4.189	176	2014-03-28 00:00:00
1898	FOS	146.1	104.8	176	2014-03-28 00:00:00
1899	ACV	1.967	>40.0	680	2023-04-03 00:00:00
1900	CDV	27.17	8.602	680	2023-04-03 00:00:00
1901	FOS	149.5	427.1	680	2023-04-03 00:00:00
1902	ACV	2.464	0.7215	278	2025-07-30 16:15:48
1903	PCV	10.30	2.481	278	2025-07-30 16:15:48
1904	CDV	12.01	4.48	278	2025-07-30 16:15:48
1905	FOS	165.3	<50.0	278	2025-07-30 16:15:48
1906	ACV	0.3740	27.35	581	2021-06-14 00:00:00
1907	CDV	3.545	<1.5625	581	2021-06-14 00:00:00
1908	FOS	51.76	66.74	581	2021-06-14 00:00:00
1909	ACV	0.9473	15.72	626	2022-08-22 00:00:00
1910	CDV	13.63	45.72	626	2022-08-22 00:00:00
1911	FOS	96.59	151.1	626	2022-08-22 00:00:00
1912	ACV	1.117	1.917	340	2017-02-17 00:00:00
1913	PCV	2.909	5.207	340	2017-02-17 00:00:00
1914	CDV	11.82	16.72	340	2017-02-17 00:00:00
1915	FOS	78.63	124.	340	2017-02-17 00:00:00
1916	ACV	1.527	2.464	301	2025-07-30 16:15:48
1917	PCV	4.657	15.87	301	2025-07-30 16:15:48
1918	CDV	15.45	152.2	301	2025-07-30 16:15:48
1919	FOS	235.1	79.37	301	2025-07-30 16:15:48
1920	ACV	0.5810	3.542	403	2018-01-26 00:00:00
1921	PCV	3.506	3.851	403	2018-01-26 00:00:00
1922	CDV	4.624	5.074	403	2018-01-26 00:00:00
1923	FOS	85.72	332.2	403	2018-01-26 00:00:00
1924	ACV	1.229	0.6622	616	2022-06-13 00:00:00
1925	CDV	18.09	7.34	616	2022-06-13 00:00:00
1926	FOS	116.1	76.37	616	2022-06-13 00:00:00
1927	ACV	1.044	0.7774	231	2015-03-27 00:00:00
1928	PCV	4.774	8.499	231	2015-03-27 00:00:00
1929	CDV	10.68	112.2	231	2015-03-27 00:00:00
1930	FOS	136.4	<50.0	231	2015-03-27 00:00:00
1931	ACV	0.4628	3.052	765	2025-08-15 00:00:00
1932	FOS	55.35	69.03	765	2025-08-15 00:00:00
1933	ACV	0.5640	6.588	352	2017-05-19 00:00:00
1934	PCV	2.06	46.66	352	2017-05-19 00:00:00
1935	CDV	11.87	<1.5625	352	2017-05-19 00:00:00
1936	FOS	98.91	<50.0	352	2017-05-19 00:00:00
1937	ACV	2.059	5.138	314	2016-09-16 00:00:00
1938	PCV	7.262	15.05	314	2016-09-16 00:00:00
1939	CDV	16.99	162.9	314	2016-09-16 00:00:00
1940	FOS	176.3	96.51	314	2016-09-16 00:00:00
1941	CDV	17.39	2.921	649	2022-09-30 00:00:00
1942	FOS	76.08	381.5	649	2022-09-30 00:00:00
1943	ACV	5.946	>40.0	37	2011-07-01 00:00:00
1944	PCV	14.14	>160.0	37	2011-07-01 00:00:00
1945	CDV	35.36	2.404	37	2011-07-01 00:00:00
1946	FOS	308.4	69.7	37	2011-07-01 00:00:00
1947	ACV	1.864	>40.0	716	2024-01-29 00:00:00
1948	CDV	18.47	3.527	716	2024-01-29 00:00:00
1949	FOS	111.	105.8	716	2024-01-29 00:00:00
1950	ACV	1.984	2.143	151	2013-07-29 00:00:00
1951	PCV	8.82	23.53	151	2013-07-29 00:00:00
1952	CDV	22.51	126.	151	2013-07-29 00:00:00
1953	FOS	257.4	126.	151	2013-07-29 00:00:00
1954	ACV	1.885	3.078	595	2022-02-28 00:00:00
1955	CDV	37.22	21.02	595	2022-02-28 00:00:00
1956	FOS	148.7	82.36	595	2022-02-28 00:00:00
1957	ACV	0.6574	0.3203	358	2017-06-16 00:00:00
1958	PCV	3.583	1.634	358	2017-06-16 00:00:00
1959	CDV	11.51	6.107	358	2017-06-16 00:00:00
1960	FOS	96.84	<50.0	358	2017-06-16 00:00:00
1961	ACV	1.018	15.87	409	2018-03-12 00:00:00
1962	PCV	2.448	74.07	409	2018-03-12 00:00:00
1963	CDV	10.93	<1.5625	409	2018-03-12 00:00:00
1964	FOS	135.1	<50.0	409	2018-03-12 00:00:00
1965	ACV	1.087	1.403	186	2014-06-06 00:00:00
1966	PCV	3.602	5.345	186	2014-06-06 00:00:00
1967	CDV	9.245	33.06	186	2014-06-06 00:00:00
1968	FOS	125.6	<50.0	186	2014-06-06 00:00:00
1969	ACV	0.9473	>40.0	629	2022-08-22 00:00:00
1970	CDV	13.63	2.456	629	2022-08-22 00:00:00
1971	FOS	96.59	68.30	629	2022-08-22 00:00:00
1972	ACV	3.386	>40.0	163	2013-11-18 00:00:00
1973	PCV	5.172	>160.0	163	2013-11-18 00:00:00
1974	CDV	15.31	27.34	163	2013-11-18 00:00:00
1975	FOS	241.8	161.6	163	2013-11-18 00:00:00
1976	ACV	1.801	>40.0	115	2025-07-30 16:15:44
1977	PCV	7.833	>160.0	115	2025-07-30 16:15:44
1978	CDV	22.13	65.65	115	2025-07-30 16:15:44
1979	FOS	236.2	259.4	115	2025-07-30 16:15:44
1980	ACV	2.306	13.94	49	2025-07-30 16:15:43
1981	PCV	8.757	79.22	49	2025-07-30 16:15:43
1982	CDV	17.26	<1.5625	49	2025-07-30 16:15:43
1983	FOS	232.0	<50.0	49	2025-07-30 16:15:43
1984	ACV	2.718	>40.0	45	2011-08-18 00:00:00
1985	PCV	7.048	>160.0	45	2011-08-18 00:00:00
1986	CDV	14.44	32.53	45	2011-08-18 00:00:00
1987	FOS	170.2	82.49	45	2011-08-18 00:00:00
1988	ACV	1.106	3.692	603	2022-04-11 00:00:00
1989	ACV	0.9921	1.267	240	2015-06-05 00:00:00
1990	PCV	3.642	6.841	240	2015-06-05 00:00:00
1991	CDV	6.968	27.87	240	2015-06-05 00:00:00
1992	FOS	177.0	68.77	240	2015-06-05 00:00:00
1993	ACV	0.5810	>40.0	405	2018-01-26 00:00:00
1994	PCV	3.506	>160.0	405	2018-01-26 00:00:00
1995	CDV	4.624	5.222	405	2018-01-26 00:00:00
1996	FOS	85.72	455.0	405	2018-01-26 00:00:00
1997	ACV	1.622	25.2	483	2019-10-11 00:00:00
1998	PCV	4.77	15.5	483	2019-10-11 00:00:00
1999	CDV	23.05	6.538	483	2019-10-11 00:00:00
2000	FOS	151.8	209.	483	2019-10-11 00:00:00
2001	ACV	3.455	2.271	46	2011-08-22 00:00:00
2002	PCV	7.374	91.29	46	2011-08-22 00:00:00
2003	CDV	19.04	<1.5625	46	2011-08-22 00:00:00
2004	FOS	273.4	63.97	46	2011-08-22 00:00:00
2005	ACV	1.801	>40.0	116	2025-07-30 16:15:44
2006	PCV	7.833	>160.0	116	2025-07-30 16:15:44
2007	CDV	22.13	32.64	116	2025-07-30 16:15:44
2008	FOS	236.2	74.48	116	2025-07-30 16:15:44
2009	ACV	0.8200	20.14	214	2014-12-15 00:00:00
2010	PCV	2.094	72.74	214	2014-12-15 00:00:00
2011	CDV	7.	1.594	214	2014-12-15 00:00:00
2012	FOS	130.7	<50.0	214	2014-12-15 00:00:00
2013	ACV	1.876	6.841	129	2013-04-12 00:00:00
2014	PCV	9.439	23.78	129	2013-04-12 00:00:00
2015	CDV	19.74	178.2	129	2013-04-12 00:00:00
2016	FOS	259.3	152.6	129	2013-04-12 00:00:00
2017	ACV	0.7145	17.53	447	2018-08-13 00:00:00
2018	PCV	1.316	17.72	447	2018-08-13 00:00:00
2019	CDV	10.00	79.98	447	2018-08-13 00:00:00
2020	FOS	110.3	242.	447	2018-08-13 00:00:00
2021	ACV	4.107	16.68	17	2010-08-09 00:00:00
2022	PCV	6.885	22.45	17	2010-08-09 00:00:00
2023	CDV	13.99	43.37	17	2010-08-09 00:00:00
2024	FOS	219.7	553.9	17	2010-08-09 00:00:00
2025	ACV	4.137	3.821	767	2025-07-30 16:15:54
2026	PCV	9.484	7.169	767	2025-07-30 16:15:54
2027	CDV	15.18	23.84	767	2025-07-30 16:15:54
2028	FOS	212.7	172.5	767	2025-07-30 16:15:54
2029	ACV	1.093	17.45	697	2023-06-26 00:00:00
2030	CDV	13.88	1.754	697	2023-06-26 00:00:00
2031	FOS	75.14	<50.0	697	2023-06-26 00:00:00
2032	ACV	1.322	1.556	683	2023-02-17 00:00:00
2033	CDV	14.70	10.14	683	2023-02-17 00:00:00
2034	FOS	63.51	<50.0	683	2023-02-17 00:00:00
2035	ACV	1.866	7.679	227	2025-07-30 16:15:47
2036	PCV	4.11	16.76	227	2025-07-30 16:15:47
2037	CDV	15.61	25.58	227	2025-07-30 16:15:47
2038	FOS	159.5	497.2	227	2025-07-30 16:15:47
2039	ACV	3.008	0.9349	64	2011-11-25 00:00:00
2040	PCV	6.349	2.674	64	2011-11-25 00:00:00
2041	CDV	11.18	12.34	64	2011-11-25 00:00:00
2042	FOS	228.1	83.35	64	2011-11-25 00:00:00
2043	ACV	0.8547	16.44	398	2017-12-15 00:00:00
2044	PCV	2.770	14.26	398	2017-12-15 00:00:00
2045	CDV	7.291	10.17	398	2017-12-15 00:00:00
2046	FOS	102.6	380.7	398	2017-12-15 00:00:00
2047	ACV	1.666	>40.0	694	2023-06-09 00:00:00
2048	FOS	137.3	88.24	694	2023-06-09 00:00:00
2049	ACV	0.7126	1.224	397	2017-12-04 00:00:00
2050	PCV	2.558	14.56	397	2017-12-04 00:00:00
2051	CDV	9.861	183.	397	2017-12-04 00:00:00
2052	FOS	107.4	70.09	397	2017-12-04 00:00:00
2053	ACV	1.62	>40.0	263	2015-12-11 00:00:00
2054	PCV	5.034	>160.0	263	2015-12-11 00:00:00
2055	CDV	11.96	5.358	263	2015-12-11 00:00:00
2056	FOS	151.4	<50.0	263	2015-12-11 00:00:00
2057	ACV	1.864	34.2	732	2024-10-28 00:00:00
2058	CDV	11.09	2.003	732	2024-10-28 00:00:00
2059	FOS	110.0	112.7	732	2024-10-28 00:00:00
2060	ACV	0.3338	18.17	563	2021-03-29 00:00:00
2061	CDV	5.627	34.59	563	2021-03-29 00:00:00
2062	FOS	58.49	577.5	563	2021-03-29 00:00:00
2063	ACV	2.004	>40.0	100	2012-09-04 00:00:00
2064	PCV	5.783	>160.0	100	2012-09-04 00:00:00
2065	CDV	12.84	2.387	100	2012-09-04 00:00:00
2066	FOS	191.	107.8	100	2012-09-04 00:00:00
2067	ACV	1.106	3.536	604	2025-10-14 15:54:43
2068	CDV	3.153	35.48	308	2021-05-17 00:00:00
2069	ACV	1.932	>40.0	780	2019-06-14 00:00:00
2070	PCV	3.225	47.39	780	2019-06-14 00:00:00
2071	CDV	10.65	3.645	780	2019-06-14 00:00:00
2072	FOS	105.	114.9	780	2019-06-14 00:00:00
2073	ACV	1.214	1.701	646	2022-09-30 00:00:00
2074	FOS	75.91	69.24	646	2022-09-30 00:00:00
2075	ACV	0.8455	0.5515	461	2018-11-12 00:00:00
2076	PCV	3.731	2.581	461	2018-11-12 00:00:00
2077	CDV	9.144	21.27	461	2018-11-12 00:00:00
2078	FOS	134.	104.2	461	2018-11-12 00:00:00
2079	ACV	2.598	>40.0	304	2025-07-30 16:15:48
2080	PCV	9.361	>160.0	304	2025-07-30 16:15:48
2081	CDV	22.79	2.95	304	2025-07-30 16:15:48
2082	FOS	139.4	77.68	304	2025-07-30 16:15:48
2083	ACV	0.8746	1.171	709	2023-11-06 00:00:00
2084	CDV	9.045	57.43	709	2023-11-06 00:00:00
2085	FOS	66.24	112.6	709	2023-11-06 00:00:00
2086	ACV	1.613	>40.0	60	2025-07-30 16:15:43
2087	PCV	6.653	>160.0	60	2025-07-30 16:15:43
2088	CDV	14.77	3.161	60	2025-07-30 16:15:43
2089	FOS	240.7	106.7	60	2025-07-30 16:15:43
2090	ACV	2.004	>40.0	101	2012-09-04 00:00:00
2091	PCV	5.783	>160.0	101	2012-09-04 00:00:00
2092	CDV	12.84	9.921	101	2012-09-04 00:00:00
2093	FOS	191.	89.89	101	2012-09-04 00:00:00
2094	ACV	2.031	>40.0	511	2020-08-28 00:00:00
2095	CDV	14.78	10.03	511	2020-08-28 00:00:00
2096	FOS	129.3	156.4	511	2020-08-28 00:00:00
2097	ACV	0.6197	1.663	448	2018-08-06 00:00:00
2098	PCV	2.649	13.46	448	2018-08-06 00:00:00
2099	CDV	11.31	139.1	448	2018-08-06 00:00:00
2100	FOS	119.3	69.43	448	2018-08-06 00:00:00
2101	ACV	1.25	0.9169	24	2010-11-19 00:00:00
2102	PCV	7.688	2.219	24	2010-11-19 00:00:00
2103	CDV	14.95	4.851	24	2010-11-19 00:00:00
2104	FOS	235.4	75.12	24	2010-11-19 00:00:00
2105	ACV	2.711	19.37	763	2025-09-12 00:00:00
2106	CDV	42.86	2.418	763	2025-09-12 00:00:00
2107	FOS	154.1	80.79	763	2025-09-12 00:00:00
2108	ACV	1.043	2.893	325	2016-11-21 00:00:00
2109	PCV	1.292	12.12	325	2016-11-21 00:00:00
2110	CDV	8.023	58.13	325	2016-11-21 00:00:00
2111	FOS	73.49	64.84	325	2016-11-21 00:00:00
2112	ACV	1.108	>40.0	787	2019-06-10 00:00:00
2113	PCV	2.432	>160.0	787	2019-06-10 00:00:00
2114	CDV	9.508	2.204	787	2019-06-10 00:00:00
2115	FOS	101.0	101.3	787	2019-06-10 00:00:00
2116	ACV	0.4924	1.418	366	2017-08-21 00:00:00
2117	PCV	1.309	23.20	366	2017-08-21 00:00:00
2118	CDV	2.070	108.0	366	2017-08-21 00:00:00
2119	FOS	65.11	76.37	366	2017-08-21 00:00:00
2120	ACV	2.185	2.700	3	2009-07-13 00:00:00
2121	PCV	4.144	17.57	3	2009-07-13 00:00:00
2122	CDV	20.42	206.6	3	2009-07-13 00:00:00
2123	FOS	178.2	116.0	3	2009-07-13 00:00:00
2124	ACV	1.271	<0.15625	395	2017-12-01 00:00:00
2125	PCV	3.232	0.903	395	2017-12-01 00:00:00
2126	CDV	9.921	2.999	395	2017-12-01 00:00:00
2127	FOS	115.5	<50.0	395	2017-12-01 00:00:00
2128	ACV	2.034	6.766	770	2025-07-30 16:15:54
2129	PCV	5.236	14.83	770	2025-07-30 16:15:54
2130	CDV	11.83	18.53	770	2025-07-30 16:15:54
2131	FOS	137.3	620.5	770	2025-07-30 16:15:54
2132	ACV	0.3104	2.137	555	2021-02-12 00:00:00
2133	CDV	9.646	32.73	555	2021-02-12 00:00:00
2134	FOS	65.04	162.6	555	2021-02-12 00:00:00
2135	ACV	2.080	2.130	311	2025-07-30 16:15:48
2136	PCV	6.547	18.23	311	2025-07-30 16:15:48
2137	CDV	12.72	105.9	311	2025-07-30 16:15:48
2138	FOS	157.6	108.3	311	2025-07-30 16:15:48
2139	ACV	0.7667	1.034	414	2018-04-13 00:00:00
2140	PCV	2.747	3.259	414	2018-04-13 00:00:00
2141	CDV	10.39	5.404	414	2018-04-13 00:00:00
2142	FOS	134.9	91.52	414	2018-04-13 00:00:00
2143	CDV	5.899	23.90	623	2022-07-22 00:00:00
2144	ACV	2.773	>40.0	685	2023-09-08 00:00:00
2145	CDV	34.66	10.37	685	2023-09-08 00:00:00
2146	FOS	99.5	136.	685	2023-09-08 00:00:00
2147	ACV	0.8992	0.7954	713	2023-12-15 00:00:00
2148	FOS	69.39	<50.0	713	2023-12-15 00:00:00
2149	CDV	43.25	25.25	535	2021-01-29 00:00:00
2150	ACV	3.546	>40.0	261	2015-12-07 00:00:00
2151	PCV	10.83	>160.0	261	2015-12-07 00:00:00
2152	CDV	28.5	10.55	261	2015-12-07 00:00:00
2153	FOS	256.4	<50.0	261	2015-12-07 00:00:00
2154	ACV	1.154	19.69	70	2012-02-13 00:00:00
2155	PCV	4.615	97.58	70	2012-02-13 00:00:00
2156	CDV	11.11	2.408	70	2012-02-13 00:00:00
2157	FOS	178.5	63.	70	2012-02-13 00:00:00
2158	ACV	0.7353	0.3054	410	2018-03-26 00:00:00
2159	PCV	3.259	1.431	410	2018-03-26 00:00:00
2160	CDV	5.538	1.725	410	2018-03-26 00:00:00
2161	FOS	95.65	79.00	410	2018-03-26 00:00:00
2162	ACV	1.039	>40.0	190	2014-08-01 00:00:00
2163	PCV	4.074	>160.0	190	2014-08-01 00:00:00
2164	CDV	8.986	11.14	190	2014-08-01 00:00:00
2165	FOS	130.8	50.30	190	2014-08-01 00:00:00
2166	ACV	2.719	5.612	505	2020-08-21 00:00:00
2167	CDV	9.695	35.47	505	2020-08-21 00:00:00
2168	FOS	124.3	140.7	505	2020-08-21 00:00:00
2169	ACV	0.6200	>40.0	208	2014-11-07 00:00:00
2170	PCV	3.460	>160.0	208	2014-11-07 00:00:00
2171	CDV	6.424	17.68	208	2014-11-07 00:00:00
2172	FOS	119.1	51.09	208	2014-11-07 00:00:00
2173	ACV	3.349	>40.0	84	2011-05-07 00:00:00
2174	PCV	13.34	66.65	84	2011-05-07 00:00:00
2175	CDV	21.30	11.8	84	2011-05-07 00:00:00
2176	FOS	355.0	244.1	84	2011-05-07 00:00:00
2177	ACV	0.9525	1.114	160	2013-09-23 00:00:00
2178	PCV	4.204	7.629	160	2013-09-23 00:00:00
2179	CDV	10.73	66.97	160	2013-09-23 00:00:00
2180	FOS	187.6	96.11	160	2013-09-23 00:00:00
2181	ACV	2.393	0.882	272	2025-07-30 16:15:48
2182	PCV	9.805	2.594	272	2025-07-30 16:15:48
2183	CDV	21.51	8.019	272	2025-07-30 16:15:48
2184	FOS	237.3	65.15	272	2025-07-30 16:15:48
2185	ACV	1.039	33.91	790	2019-06-21 00:00:00
2186	PCV	3.324	29.89	790	2019-06-21 00:00:00
2187	CDV	8.176	1.936	790	2019-06-21 00:00:00
2188	FOS	109.5	<50.0	790	2019-06-21 00:00:00
2189	ACV	2.773	28.28	702	2023-09-08 00:00:00
2190	CDV	34.66	2.032	702	2023-09-08 00:00:00
2191	FOS	99.5	<50.0	702	2023-09-08 00:00:00
2192	ACV	1.314	<0.15625	166	2013-12-13 00:00:00
2193	PCV	5.803	1.128	166	2013-12-13 00:00:00
2194	CDV	15.75	4.487	166	2013-12-13 00:00:00
2195	FOS	205.9	57.81	166	2013-12-13 00:00:00
2196	ACV	1.126	3.548	778	2019-08-05 00:00:00
2197	PCV	3.096	8.232	778	2019-08-05 00:00:00
2198	CDV	10.75	45.79	778	2019-08-05 00:00:00
2199	FOS	100.8	242.7	778	2019-08-05 00:00:00
2200	ACV	0.7232	>40.0	379	2017-09-29 00:00:00
2201	PCV	3.078	>160.0	379	2017-09-29 00:00:00
2202	CDV	9.364	24.13	379	2017-09-29 00:00:00
2203	FOS	50.	79.37	379	2017-09-29 00:00:00
2204	ACV	2.773	28.28	703	2023-09-08 00:00:00
2205	CDV	34.66	2.032	703	2023-09-08 00:00:00
2206	FOS	99.5	<50.0	703	2023-09-08 00:00:00
2207	ACV	2.202	5.268	72	2012-02-24 00:00:00
2208	PCV	5.648	24.48	72	2012-02-24 00:00:00
2209	CDV	7.311	76.05	72	2012-02-24 00:00:00
2210	FOS	146.5	75.09	72	2012-02-24 00:00:00
2211	ACV	1.155	2.655	521	2020-10-19 00:00:00
2212	CDV	5.106	120.8	521	2020-10-19 00:00:00
2213	FOS	101.2	114.9	521	2020-10-19 00:00:00
2214	ACV	0.9144	35.30	344	2017-03-20 00:00:00
2215	PCV	1.984	42.16	344	2017-03-20 00:00:00
2216	CDV	6.962	<1.5625	344	2017-03-20 00:00:00
2217	FOS	71.62	<50.0	344	2017-03-20 00:00:00
2218	ACV	0.8200	>40.0	215	2014-12-15 00:00:00
2219	PCV	2.094	127.	215	2014-12-15 00:00:00
2220	CDV	7.	29.22	215	2014-12-15 00:00:00
2221	FOS	130.7	66.15	215	2014-12-15 00:00:00
2222	ACV	1.975	0.3383	13	2010-05-17 00:00:00
2223	PCV	4.518	2.745	13	2010-05-17 00:00:00
2224	CDV	11.57	9.037	13	2010-05-17 00:00:00
2225	FOS	232.9	87.92	13	2010-05-17 00:00:00
2226	ACV	0.7307	3.536	420	2018-04-27 00:00:00
2227	PCV	3.752	7.071	420	2018-04-27 00:00:00
2228	CDV	9.364	9.011	420	2018-04-27 00:00:00
2229	FOS	113.3	604.7	420	2018-04-27 00:00:00
2230	ACV	4.353	6.641	592	2022-02-11 00:00:00
2231	FOS	200.	89.09	592	2022-02-11 00:00:00
2232	ACV	1.324	0.4406	588	2022-01-14 00:00:00
2233	CDV	20.33	3.645	588	2022-01-14 00:00:00
2234	FOS	82.58	52.36	588	2022-01-14 00:00:00
2235	ACV	2.315	1.216	188	2025-07-30 16:15:46
2236	PCV	8.639	4.686	188	2025-07-30 16:15:46
2237	CDV	15.	32.1	188	2025-07-30 16:15:46
2238	FOS	219.9	160.2	188	2025-07-30 16:15:46
2239	ACV	1.322	4.673	675	2023-02-17 00:00:00
2240	CDV	14.70	36.92	675	2023-02-17 00:00:00
2241	FOS	63.51	116.4	675	2023-02-17 00:00:00
2242	ACV	0.724	29.77	334	2017-01-20 00:00:00
2243	PCV	2.169	152.2	334	2017-01-20 00:00:00
2244	CDV	5.719	3.007	334	2017-01-20 00:00:00
2245	FOS	74.57	91.82	334	2017-01-20 00:00:00
2246	ACV	1.591	2.760	474	2019-07-12 00:00:00
2247	PCV	3.715	5.067	474	2019-07-12 00:00:00
2248	CDV	14.10	13.99	474	2019-07-12 00:00:00
2249	FOS	125.4	101.2	474	2019-07-12 00:00:00
2250	ACV	2.269	>40.0	589	2022-01-24 00:00:00
2251	CDV	16.51	10.33	589	2022-01-24 00:00:00
2252	FOS	82.80	126.3	589	2022-01-24 00:00:00
2253	ACV	1.751	>40.0	757	2025-06-20 00:00:00
2254	CDV	6.882	<1.5625	757	2025-06-20 00:00:00
2255	FOS	83.59	63.47	757	2025-06-20 00:00:00
2256	ACV	1.826	>40.0	606	2022-04-08 00:00:00
2257	CDV	21.48	2.082	606	2022-04-08 00:00:00
2258	FOS	114.8	70.47	606	2022-04-08 00:00:00
2259	ACV	2.036	>40.0	487	2019-11-01 00:00:00
2260	PCV	2.130	>160.0	487	2019-11-01 00:00:00
2261	CDV	14.36	20.03	487	2019-11-01 00:00:00
2262	FOS	133.9	132.4	487	2019-11-01 00:00:00
2263	ACV	1.318	4.099	753	2025-05-16 00:00:00
2264	CDV	5.568	5.519	753	2025-05-16 00:00:00
2265	FOS	60.95	131.8	753	2025-05-16 00:00:00
2266	ACV	0.7307	22.39	422	2018-04-27 00:00:00
2267	PCV	3.752	>160.0	422	2018-04-27 00:00:00
2268	CDV	9.364	1.933	422	2018-04-27 00:00:00
2269	FOS	113.3	75.54	422	2018-04-27 00:00:00
2270	ACV	0.7657	2.236	161	2013-11-08 00:00:00
2271	PCV	3.948	21.75	161	2013-11-08 00:00:00
2272	CDV	12.98	120.7	161	2013-11-08 00:00:00
2273	FOS	128.3	123.0	161	2013-11-08 00:00:00
2274	CDV	4.894	18.67	428	2021-04-26 00:00:00
2275	ACV	2.393	1.056	273	2025-07-30 16:15:48
2276	PCV	9.805	3.826	273	2025-07-30 16:15:48
2277	CDV	21.51	11.66	273	2025-07-30 16:15:48
2278	FOS	237.3	72.15	273	2025-07-30 16:15:48
2279	ACV	0.4628	0.6622	764	2025-08-15 00:00:00
2280	CDV	3.437	12.28	764	2025-08-15 00:00:00
2281	FOS	55.35	65.28	764	2025-08-15 00:00:00
2282	ACV	0.2501	0.3998	575	2021-05-14 00:00:00
2283	CDV	3.428	4.652	575	2021-05-14 00:00:00
2284	FOS	<50.0	53.81	575	2021-05-14 00:00:00
2285	ACV	2.306	<0.15625	50	2025-07-30 16:15:43
2286	PCV	8.757	3.35	50	2025-07-30 16:15:43
2287	CDV	17.26	46.04	50	2025-07-30 16:15:43
2288	FOS	232.0	61.66	50	2025-07-30 16:15:43
2289	ACV	1.476	18.56	124	2013-03-11 00:00:00
2290	PCV	5.511	45.03	124	2013-03-11 00:00:00
2291	CDV	11.14	2.138	124	2013-03-11 00:00:00
2292	FOS	157.1	56.94	124	2013-03-11 00:00:00
2293	CDV	43.25	54.57	544	2021-01-29 00:00:00
2294	ACV	0.9746	4.068	452	2018-09-21 00:00:00
2295	PCV	2.409	19.12	452	2018-09-21 00:00:00
2296	CDV	12.79	142.1	452	2018-09-21 00:00:00
2297	FOS	110.6	107.8	452	2018-09-21 00:00:00
2298	ACV	0.6622	>40.0	353	2017-04-28 00:00:00
2299	PCV	1.547	>160.0	353	2017-04-28 00:00:00
2300	CDV	3.532	1.688	353	2017-04-28 00:00:00
2301	FOS	<50.0	66.28	353	2017-04-28 00:00:00
2302	CDV	3.153	35.48	541	2021-05-17 00:00:00
2303	ACV	<0.15625	0.3273	569	2021-04-16 00:00:00
2304	CDV	3.59	3.515	569	2021-04-16 00:00:00
2305	FOS	71.62	70.23	569	2021-04-16 00:00:00
2306	ACV	1.545	>40.0	135	2013-05-20 00:00:00
2307	PCV	9.003	>160.0	135	2013-05-20 00:00:00
2308	CDV	14.49	<1.5625	135	2013-05-20 00:00:00
2309	FOS	224.5	58.03	135	2013-05-20 00:00:00
2310	ACV	1.3	0.327	673	2023-01-27 00:00:00
2311	CDV	14.95	2.387	673	2023-01-27 00:00:00
2312	FOS	67.93	56.33	673	2023-01-27 00:00:00
2313	ACV	2.459	2.896	119	2013-01-25 00:00:00
2314	PCV	6.397	10.26	119	2013-01-25 00:00:00
2315	CDV	16.33	61.20	119	2013-01-25 00:00:00
2316	FOS	174.5	57.31	119	2013-01-25 00:00:00
2317	ACV	1.315	31.75	94	2012-07-30 00:00:00
2318	PCV	6.431	104.9	94	2012-07-30 00:00:00
2319	CDV	9.233	3.679	94	2012-07-30 00:00:00
2320	FOS	202.0	83.12	94	2012-07-30 00:00:00
2321	ACV	1.564	>40.0	687	2023-04-21 00:00:00
2322	CDV	22.83	<1.5625	687	2023-04-21 00:00:00
2323	FOS	121.2	66.19	687	2023-04-21 00:00:00
2324	ACV	1.155	>40.0	396	2017-12-11 00:00:00
2325	PCV	3.035	>160.0	396	2017-12-11 00:00:00
2326	CDV	11.08	37.09	396	2017-12-11 00:00:00
2327	FOS	73.65	133.1	396	2017-12-11 00:00:00
2328	ACV	0.8247	0.9695	239	2015-05-22 00:00:00
2329	PCV	4.166	11.14	239	2015-05-22 00:00:00
2330	CDV	7.474	66.45	239	2015-05-22 00:00:00
